time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2014-04-05,95,30,140,20,17,1.8,56,134,良
2014-04-06,105,51,160,33,29,2.2,63,157,轻度污染
2014-04-07,119,72,188,40,34,2.4,73,171,轻度污染
2014-04-08,125,71,200,34,33,2.3,77,120,轻度污染
2014-04-09,139,91,229,42,37,2.5,80,150,轻度污染
2014-04-10,134,91,218,20,19,2.4,63,155,轻度污染
2014-04-11,112,77,173,22,25,2.5,32,155,轻度污染
2014-04-12,156,119,209,29,34,3.0,44,174,中度污染
2014-04-13,166,126,217,37,31,2.9,70,169,中度污染
2014-04-14,108,81,164,30,27,2.3,81,121,轻度污染
2014-04-15,55,30,59,19,13,1.6,61,18,良
2014-04-16,63,43,75,22,25,1.7,49,46,良
2014-04-17,110,83,126,37,30,2.3,43,138,轻度污染
2014-04-18,94,69,137,24,23,2.0,41,132,良
2014-04-19,61,43,71,22,25,1.8,47,85,良
2014-04-20,80,52,110,30,26,1.8,51,124,良
2014-04-21,78,41,105,29,25,1.5,64,114,良
2014-04-22,86,55,122,31,24,1.4,81,123,良
2014-04-23,89,57,129,38,27,1.4,76,100,良
2014-04-24,98,72,146,30,23,1.6,90,126,良
2014-04-25,120,70,191,23,20,1.3,72,165,轻度污染
2014-04-26,108,45,166,20,18,1.1,55,166,轻度污染
2014-04-27,81,34,112,24,22,1.2,68,131,良
2014-04-28,74,35,98,28,24,1.4,64,101,良
2014-04-29,87,53,124,30,29,1.6,82,86,良
2014-04-30,89,55,127,32,35,1.7,89,72,良
2014-05-01,120,62,190,30,30,1.7,65,119,轻度污染
2014-05-02,66,16,82,17,11,1.2,63,41,良
2014-05-03,75,31,99,29,21,1.5,64,78,良
2014-05-04,76,28,102,15,18,1.1,60,119,良
2014-05-05,76,33,102,29,40,1.1,60,112,良
2014-05-06,105,57,160,61,52,1.1,78,144,轻度污染
2014-05-07,83,35,115,23,38,0.5,67,79,良
2014-05-08,125,87,200,44,50,1.0,103,161,轻度污染
2014-05-09,159,121,233,35,43,1.1,90,183,中度污染
2014-05-10,92,69,107,11,36,1.1,69,171,良
2014-05-11,57,33,64,17,36,0.8,59,93,良
2014-05-12,97,57,144,50,59,1.1,90,155,良
2014-05-13,115,72,180,63,74,1.2,84,159,轻度污染
2014-05-14,68,23,86,21,36,0.6,69,66,良
2014-05-15,86,41,122,55,58,1.0,72,116,良
2014-05-16,98,56,146,75,62,1.1,76,108,良
2014-05-17,91,49,132,34,44,1.0,102,98,良
2014-05-18,92,62,134,51,55,1.0,120,114,良
2014-05-19,103,64,156,46,52,0.8,71,132,轻度污染
2014-05-20,108,74,166,65,57,1.0,98,121,轻度污染
2014-05-21,123,79,195,42,60,0.9,108,123,轻度污染
2014-05-22,116,79,182,29,46,0.8,114,123,轻度污染
2014-05-23,70,40,91,22,39,0.8,105,76,良
2014-05-24,59,34,61,21,30,0.8,111,77,良
2014-05-25,90,35,131,11,21,0.4,83,100,良
2014-05-26,76,32,103,35,55,0.8,92,60,良
2014-05-27,94,40,138,52,53,1.0,88,68,良
2014-05-28,76,31,102,46,62,0.9,107,59,良
2014-05-29,86,44,121,72,68,1.1,121,55,良
2014-05-30,90,48,131,63,68,1.3,120,74,良
2014-05-31,88,53,127,38,55,1.1,112,72,良
2014-06-01,72,38,78,23,32,1.0,126,84,良
2014-06-02,63,38,75,17,35,1.0,102,77,良
2014-06-03,66,21,50,17,29,1.0,119,83,良
2014-06-04,68,36,81,32,45,1.2,122,69,良
2014-06-05,72,46,95,32,50,1.4,115,75,良
2014-06-06,59,26,69,17,34,1.1,75,60,良
2014-06-07,55,20,59,26,44,1.0,101,50,良
2014-06-08,70,32,91,38,49,1.1,90,58,良
2014-06-09,55,17,61,18,32,0.8,82,42,良
2014-06-10,53,17,57,22,36,0.9,82,57,良
2014-06-11,66,31,82,20,37,1.0,100,65,良
2014-06-12,75,51,99,24,40,1.2,126,59,良
2014-06-13,88,55,125,41,53,1.5,122,73,良
2014-06-14,89,67,117,36,52,1.6,124,63,良
2014-06-15,115,87,149,40,46,1.6,127,105,轻度污染
2014-06-16,109,83,160,32,62,1.5,123,116,轻度污染
2014-06-17,86,64,117,35,38,1.5,138,123,良
2014-06-18,102,77,128,21,50,1.6,108,147,轻度污染
2014-06-19,53,24,55,14,38,1.2,57,55,良
2014-06-20,56,22,53,20,35,1.2,107,83,良
2014-06-21,74,51,97,19,37,1.5,116,137,良
2014-06-22,91,67,121,23,39,1.6,140,156,良
2014-06-23,83,59,112,21,35,1.6,140,120,良
2014-06-24,111,84,144,25,36,1.7,153,138,轻度污染
2014-06-25,75,55,87,14,40,1.7,125,105,良
2014-06-26,80,58,111,24,52,1.7,126,128,良
2014-06-27,63,25,75,26,45,1.3,104,93,良
2014-06-28,66,29,81,34,47,1.4,117,77,良
2014-06-29,72,48,94,36,40,1.7,98,92,良
2014-06-30,78,47,106,30,46,1.6,118,89,良
2014-07-01,75,41,100,23,47,1.7,96,86,良
2014-07-02,80,46,85,31,46,1.6,136,136,良
2014-07-03,76,47,103,31,50,1.5,112,90,良
2014-07-04,65,39,81,22,47,1.4,96,75,良
2014-07-05,72,49,94,18,36,1.2,115,115,良
2014-07-06,97,64,121,26,42,1.4,156,148,良
2014-07-07,141,108,189,39,51,1.4,164,171,轻度污染
2014-07-08,111,84,142,19,38,1.1,119,141,轻度污染
2014-07-09,38,12,28,9,25,0.5,76,11,优
2014-07-10,78,21,37,19,38,0.9,134,105,良
2014-07-11,92,53,113,32,46,1.2,150,105,良
2014-07-12,69,24,70,17,36,0.6,123,95,良
2014-07-13,74,41,97,34,50,1.0,103,119,良
2014-07-14,82,43,114,42,56,1.1,115,105,良
2014-07-15,98,51,126,64,55,1.0,158,146,良
2014-07-16,128,59,135,46,59,1.0,191,181,轻度污染
2014-07-17,133,75,159,46,50,1.0,196,178,轻度污染
2014-07-18,122,71,153,24,42,1.1,184,169,轻度污染
2014-07-19,107,51,102,15,25,0.8,168,151,轻度污染
2014-07-20,98,54,103,30,39,0.8,158,151,良
2014-07-21,80,56,110,31,45,0.9,125,121,良
2014-07-22,46,19,46,12,33,0.6,69,32,优
2014-07-23,48,13,37,16,34,0.6,96,44,优
2014-07-24,68,18,54,20,37,0.6,122,118,良
2014-07-25,101,23,66,22,44,0.7,161,160,轻度污染
2014-07-26,118,47,116,42,54,0.9,180,135,轻度污染
2014-07-27,106,51,116,33,44,0.8,167,119,轻度污染
2014-07-28,147,75,147,43,51,1.1,212,174,轻度污染
2014-07-29,112,85,153,26,43,1.3,166,133,轻度污染
2014-07-30,117,44,87,26,40,1.0,179,169,轻度污染
2014-07-31,119,59,112,23,37,0.9,181,166,轻度污染
2014-08-01,120,86,146,21,31,1.1,182,169,轻度污染
2014-08-02,143,101,161,30,38,1.3,207,180,轻度污染
2014-08-03,131,98,169,29,40,1.3,194,170,轻度污染
2014-08-04,137,104,165,29,34,1.5,157,168,轻度污染
2014-08-05,50,22,50,18,31,0.7,72,45,优
2014-08-06,38,15,38,15,40,0.8,49,28,优
2014-08-07,57,23,45,25,33,0.8,108,77,良
2014-08-08,74,51,99,35,46,1.2,104,115,良
2014-08-09,101,76,125,43,50,1.6,148,175,轻度污染
2014-08-10,99,66,130,42,55,1.4,159,158,良
2014-08-11,64,31,77,27,42,0.9,85,74,良
2014-08-12,64,31,79,30,41,0.9,61,100,良
2014-08-13,51,27,52,28,28,1.0,73,63,良
2014-08-14,54,24,58,29,33,0.9,94,84,良
2014-08-15,58,29,65,33,40,1.0,109,55,良
2014-08-16,62,33,75,35,39,1.0,93,65,良
2014-08-17,49,27,49,23,31,1.0,74,55,优
2014-08-18,59,33,67,27,36,1.0,97,85,良
2014-08-19,66,37,82,30,37,1.1,116,100,良
2014-08-20,71,42,92,33,38,1.0,110,93,良
2014-08-21,66,34,82,27,34,0.9,103,49,良
2014-08-22,59,36,68,22,29,0.9,86,52,良
2014-08-23,57,32,63,20,24,0.9,83,51,良
2014-08-24,38,12,32,14,16,0.7,75,17,优
2014-08-25,40,12,37,16,20,0.6,80,16,优
2014-08-26,52,17,54,22,26,0.7,90,37,良
2014-08-27,62,33,75,21,22,0.9,107,83,良
2014-08-28,53,32,56,17,20,0.9,102,56,良
