time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2014-04-18,229,179,283,126,62,1.9,72,184,重度污染
2014-04-19,107,78,163,143,73,1.5,64,184,轻度污染
2014-04-20,167,127,235,132,76,1.3,85,182,中度污染
2014-04-21,211,161,271,61,61,1.4,108,184,重度污染
2014-04-22,128,97,177,49,38,0.8,142,165,轻度污染
2014-04-23,99,67,148,33,19,0.6,149,131,良
2014-04-24,157,63,128,41,36,0.7,222,176,中度污染
2014-04-25,104,42,110,25,38,0.7,164,147,轻度污染
2014-04-26,68,49,81,30,33,0.9,94,101,良
2014-04-27,61,37,73,17,14,0.5,101,72,良
2014-04-28,74,46,99,32,32,0.7,129,100,良
2014-04-29,111,60,152,36,69,0.9,172,154,轻度污染
2014-04-30,124,70,154,35,56,0.7,186,152,轻度污染
2014-05-01,124,75,159,35,27,0.6,186,127,轻度污染
2014-05-02,94,41,137,31,21,0.4,147,98,良
2014-05-03,99,38,148,38,28,0.4,147,143,良
2014-05-04,88,41,127,20,20,0.4,138,160,良
2014-05-05,84,43,118,44,39,0.5,127,143,良
2014-05-06,122,54,194,32,19,0.5,159,171,轻度污染
2014-05-07,117,70,184,44,29,0.8,178,161,轻度污染
2014-05-08,129,89,208,101,89,1.6,136,163,轻度污染
2014-05-09,115,73,169,46,57,1.2,176,166,轻度污染
2014-05-10,92,54,109,50,63,1.2,150,172,良
2014-05-11,55,37,61,28,39,1.0,103,87,良
2014-05-12,78,45,106,57,36,0.7,127,99,良
2014-05-13,97,41,104,35,26,0.5,156,132,良
2014-05-14,94,47,137,35,38,0.6,148,120,良
2014-05-15,109,52,169,48,42,0.7,124,154,轻度污染
2014-05-16,109,62,169,56,40,0.8,138,130,轻度污染
2014-05-17,160,110,270,109,81,1.8,171,183,中度污染
2014-05-18,132,67,161,48,52,0.9,195,167,轻度污染
2014-05-19,131,100,191,50,36,1.1,160,160,轻度污染
2014-05-20,138,106,220,46,38,1.1,175,156,轻度污染
2014-05-21,127,84,204,38,47,0.8,171,128,轻度污染
2014-05-22,165,77,168,37,42,0.8,230,174,中度污染
2014-05-23,105,53,153,31,34,0.6,166,144,轻度污染
2014-05-24,91,52,100,19,23,0.6,149,145,良
2014-05-25,143,90,236,33,39,0.7,108,163,轻度污染
2014-05-26,131,63,211,52,45,0.6,155,141,轻度污染
2014-05-27,148,62,246,82,44,0.8,146,155,轻度污染
2014-05-28,110,58,170,50,52,0.8,163,118,轻度污染
2014-05-29,177,74,210,54,35,0.8,242,161,中度污染
2014-05-30,157,87,208,55,48,0.9,222,138,中度污染
2014-05-31,168,108,244,65,60,1.1,233,163,中度污染
2014-06-01,101,70,151,75,41,1.1,153,132,轻度污染
2014-06-02,65,46,80,44,26,0.6,115,87,良
2014-06-03,113,61,121,42,42,0.8,174,174,轻度污染
2014-06-04,116,88,170,115,56,1.3,169,177,轻度污染
2014-06-05,132,85,174,89,54,1.4,195,168,轻度污染
2014-06-06,162,97,192,44,32,1.0,227,172,中度污染
2014-06-07,96,42,79,29,18,0.6,155,125,良
2014-06-08,148,49,105,47,26,0.7,213,172,轻度污染
2014-06-09,145,111,203,54,47,1.4,172,175,轻度污染
2014-06-10,177,115,205,63,54,1.7,242,187,中度污染
2014-06-11,108,81,139,48,47,1.4,162,158,轻度污染
2014-06-12,145,56,113,42,41,1.1,210,170,轻度污染
2014-06-13,142,67,146,88,63,1.3,206,140,轻度污染
2014-06-14,185,94,190,65,52,1.2,250,171,中度污染
2014-06-15,131,84,130,29,25,0.9,194,130,轻度污染
2014-06-16,119,90,125,21,23,1.0,131,131,轻度污染
2014-06-17,112,85,132,20,26,0.8,118,156,轻度污染
2014-06-18,120,67,106,22,30,0.9,182,162,轻度污染
2014-06-19,112,85,138,37,43,1.1,136,159,轻度污染
2014-06-20,71,51,73,31,35,1.0,91,141,良
2014-06-21,118,89,137,40,39,1.0,71,185,轻度污染
2014-06-22,172,131,207,98,59,1.6,192,188,中度污染
